bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
433373,671722,text,231702,application/pdf,Introduced,https://legiscan.com/US/text/SB3523/id/671722,https://www.congress.gov/112/bills/s3523/BILLS-112s3523rs.pdf
433306,663187,text,263664,application/pdf,Introduced,https://legiscan.com/US/text/SB3524/id/663187,https://www.congress.gov/112/bills/s3524/BILLS-112s3524pcs.pdf
433319,663237,text,386825,application/pdf,Introduced,https://legiscan.com/US/text/SB3525/id/663237,https://www.congress.gov/112/bills/s3525/BILLS-112s3525pcs.pdf
433320,663238,text,251845,application/pdf,Introduced,https://legiscan.com/US/text/SB3526/id/663238,https://www.congress.gov/112/bills/s3526/BILLS-112s3526is.pdf
433374,663469,text,268423,application/pdf,Introduced,https://legiscan.com/US/text/SB3527/id/663469,https://www.congress.gov/112/bills/s3527/BILLS-112s3527is.pdf
433321,663239,text,248781,application/pdf,Introduced,https://legiscan.com/US/text/SB3528/id/663239,https://www.congress.gov/112/bills/s3528/BILLS-112s3528is.pdf
433375,663470,text,249943,application/pdf,Introduced,https://legiscan.com/US/text/SB3529/id/663470,https://www.congress.gov/112/bills/s3529/BILLS-112s3529is.pdf
433402,663650,text,248760,application/pdf,Introduced,https://legiscan.com/US/text/SB3530/id/663650,https://www.congress.gov/112/bills/s3530/BILLS-112s3530is.pdf
433401,663649,text,255642,application/pdf,Introduced,https://legiscan.com/US/text/SB3531/id/663649,https://www.congress.gov/112/bills/s3531/BILLS-112s3531is.pdf
433400,663648,text,263574,application/pdf,Introduced,https://legiscan.com/US/text/SB3532/id/663648,https://www.congress.gov/112/bills/s3532/BILLS-112s3532is.pdf
433399,663647,text,254306,application/pdf,Introduced,https://legiscan.com/US/text/SB3533/id/663647,https://www.congress.gov/112/bills/s3533/BILLS-112s3533is.pdf
433398,663646,text,249091,application/pdf,Introduced,https://legiscan.com/US/text/SB3534/id/663646,https://www.congress.gov/112/bills/s3534/BILLS-112s3534is.pdf
433397,663645,text,254549,application/pdf,Introduced,https://legiscan.com/US/text/SB3535/id/663645,https://www.congress.gov/112/bills/s3535/BILLS-112s3535is.pdf
433396,663644,text,260763,application/pdf,Introduced,https://legiscan.com/US/text/SB3536/id/663644,https://www.congress.gov/112/bills/s3536/BILLS-112s3536is.pdf
433418,663727,text,250754,application/pdf,Introduced,https://legiscan.com/US/text/SB3537/id/663727,https://www.congress.gov/112/bills/s3537/BILLS-112s3537is.pdf
433419,663728,text,295889,application/pdf,Introduced,https://legiscan.com/US/text/SB3538/id/663728,https://www.congress.gov/112/bills/s3538/BILLS-112s3538is.pdf
433420,663729,text,253013,application/pdf,Introduced,https://legiscan.com/US/text/SB3539/id/663729,https://www.congress.gov/112/bills/s3539/BILLS-112s3539is.pdf
433421,663730,text,248322,application/pdf,Introduced,https://legiscan.com/US/text/SB3540/id/663730,https://www.congress.gov/112/bills/s3540/BILLS-112s3540is.pdf
433422,663731,text,248759,application/pdf,Introduced,https://legiscan.com/US/text/SB3541/id/663731,https://www.congress.gov/112/bills/s3541/BILLS-112s3541is.pdf
433423,663732,text,251719,application/pdf,Introduced,https://legiscan.com/US/text/SB3542/id/663732,https://www.congress.gov/112/bills/s3542/BILLS-112s3542is.pdf
433423,668711,text,204157,application/pdf,Engrossed,https://legiscan.com/US/text/SB3542/id/668711,https://www.congress.gov/112/bills/s3542/BILLS-112s3542es.pdf
433423,669988,text,202548,application/pdf,Enrolled,https://legiscan.com/US/text/SB3542/id/669988,https://www.congress.gov/112/bills/s3542/BILLS-112s3542enr.pdf
433424,663733,text,248631,application/pdf,Introduced,https://legiscan.com/US/text/SB3543/id/663733,https://www.congress.gov/112/bills/s3543/BILLS-112s3543is.pdf
433425,663734,text,255121,application/pdf,Introduced,https://legiscan.com/US/text/SB3544/id/663734,https://www.congress.gov/112/bills/s3544/BILLS-112s3544is.pdf
433457,663825,text,253647,application/pdf,Introduced,https://legiscan.com/US/text/SB3545/id/663825,https://www.congress.gov/112/bills/s3545/BILLS-112s3545is.pdf
433426,663735,text,229300,application/pdf,Introduced,https://legiscan.com/US/text/SB3546/id/663735,https://www.congress.gov/112/bills/s3546/BILLS-112s3546is.pdf
433426,669401,text,232482,application/pdf,Introduced,https://legiscan.com/US/text/SB3546/id/669401,https://www.congress.gov/112/bills/s3546/BILLS-112s3546rs.pdf
433456,663824,text,257181,application/pdf,Introduced,https://legiscan.com/US/text/SB3547/id/663824,https://www.congress.gov/112/bills/s3547/BILLS-112s3547is.pdf
433427,663736,text,249173,application/pdf,Introduced,https://legiscan.com/US/text/SB3548/id/663736,https://www.congress.gov/112/bills/s3548/BILLS-112s3548is.pdf
433427,669403,text,232995,application/pdf,Introduced,https://legiscan.com/US/text/SB3548/id/669403,https://www.congress.gov/112/bills/s3548/BILLS-112s3548rs.pdf
433428,663737,text,255088,application/pdf,Introduced,https://legiscan.com/US/text/SB3549/id/663737,https://www.congress.gov/112/bills/s3549/BILLS-112s3549is.pdf
433455,663823,text,274572,application/pdf,Introduced,https://legiscan.com/US/text/SB3550/id/663823,https://www.congress.gov/112/bills/s3550/BILLS-112s3550is.pdf
433454,663822,text,253371,application/pdf,Introduced,https://legiscan.com/US/text/SB3551/id/663822,https://www.congress.gov/112/bills/s3551/BILLS-112s3551is.pdf
433390,663543,text,330035,application/pdf,Introduced,https://legiscan.com/US/text/SB3552/id/663543,https://www.congress.gov/112/bills/s3552/BILLS-112s3552es.pdf
433390,663686,text,370710,application/pdf,Enrolled,https://legiscan.com/US/text/SB3552/id/663686,https://www.congress.gov/112/bills/s3552/BILLS-112s3552cps.pdf
433390,663786,text,339146,application/pdf,Enrolled,https://legiscan.com/US/text/SB3552/id/663786,https://www.congress.gov/112/bills/s3552/BILLS-112s3552enr.pdf
433660,664143,text,268455,application/pdf,Introduced,https://legiscan.com/US/text/SB3553/id/664143,https://www.congress.gov/112/bills/s3553/BILLS-112s3553is.pdf
433844,664495,text,251617,application/pdf,Introduced,https://legiscan.com/US/text/SB3554/id/664495,https://www.congress.gov/112/bills/s3554/BILLS-112s3554is.pdf
433845,664496,text,269577,application/pdf,Introduced,https://legiscan.com/US/text/SB3555/id/664496,https://www.congress.gov/112/bills/s3555/BILLS-112s3555is.pdf
433735,664347,text,251405,application/pdf,Introduced,https://legiscan.com/US/text/SB3556/id/664347,https://www.congress.gov/112/bills/s3556/BILLS-112s3556is.pdf
433846,664497,text,248886,application/pdf,Introduced,https://legiscan.com/US/text/SB3557/id/664497,https://www.congress.gov/112/bills/s3557/BILLS-112s3557is.pdf
433736,664348,text,261589,application/pdf,Introduced,https://legiscan.com/US/text/SB3558/id/664348,https://www.congress.gov/112/bills/s3558/BILLS-112s3558is.pdf
433847,664498,text,250896,application/pdf,Introduced,https://legiscan.com/US/text/SB3559/id/664498,https://www.congress.gov/112/bills/s3559/BILLS-112s3559is.pdf
433737,664349,text,259301,application/pdf,Introduced,https://legiscan.com/US/text/SB3560/id/664349,https://www.congress.gov/112/bills/s3560/BILLS-112s3560is.pdf
433848,664499,text,254834,application/pdf,Introduced,https://legiscan.com/US/text/SB3561/id/664499,https://www.congress.gov/112/bills/s3561/BILLS-112s3561is.pdf
434050,664957,text,571611,application/pdf,Introduced,https://legiscan.com/US/text/SB3562/id/664957,https://www.congress.gov/112/bills/s3562/BILLS-112s3562is.pdf
433849,664500,text,248678,application/pdf,Introduced,https://legiscan.com/US/text/SB3563/id/664500,https://www.congress.gov/112/bills/s3563/BILLS-112s3563is.pdf
433849,672721,text,201165,application/pdf,Engrossed,https://legiscan.com/US/text/SB3563/id/672721,https://www.congress.gov/112/bills/s3563/BILLS-112s3563es.pdf
433850,664501,text,248937,application/pdf,Introduced,https://legiscan.com/US/text/SB3564/id/664501,https://www.congress.gov/112/bills/s3564/BILLS-112s3564is.pdf
433850,669662,text,201323,application/pdf,Engrossed,https://legiscan.com/US/text/SB3564/id/669662,https://www.congress.gov/112/bills/s3564/BILLS-112s3564es.pdf
433850,671739,text,200946,application/pdf,Enrolled,https://legiscan.com/US/text/SB3564/id/671739,https://www.congress.gov/112/bills/s3564/BILLS-112s3564enr.pdf
433851,664502,text,264786,application/pdf,Introduced,https://legiscan.com/US/text/SB3565/id/664502,https://www.congress.gov/112/bills/s3565/BILLS-112s3565is.pdf
433607,664028,text,242142,application/pdf,Introduced,https://legiscan.com/US/text/SB3566/id/664028,https://www.congress.gov/112/bills/s3566/BILLS-112s3566rs.pdf
433852,664503,text,260580,application/pdf,Introduced,https://legiscan.com/US/text/SB3567/id/664503,https://www.congress.gov/112/bills/s3567/BILLS-112s3567is.pdf
433606,664027,text,280379,application/pdf,Introduced,https://legiscan.com/US/text/SB3568/id/664027,https://www.congress.gov/112/bills/s3568/BILLS-112s3568pcs.pdf
433853,664504,text,255708,application/pdf,Introduced,https://legiscan.com/US/text/SB3569/id/664504,https://www.congress.gov/112/bills/s3569/BILLS-112s3569is.pdf
433854,664505,text,301742,application/pdf,Introduced,https://legiscan.com/US/text/SB3570/id/664505,https://www.congress.gov/112/bills/s3570/BILLS-112s3570is.pdf
433855,664506,text,249422,application/pdf,Introduced,https://legiscan.com/US/text/SB3571/id/664506,https://www.congress.gov/112/bills/s3571/BILLS-112s3571is.pdf
433950,664748,text,459014,application/pdf,Introduced,https://legiscan.com/US/text/SB3572/id/664748,https://www.congress.gov/112/bills/s3572/BILLS-112s3572is.pdf
433856,664507,text,258822,application/pdf,Introduced,https://legiscan.com/US/text/SB3573/id/664507,https://www.congress.gov/112/bills/s3573/BILLS-112s3573is.pdf
433857,664508,text,254461,application/pdf,Introduced,https://legiscan.com/US/text/SB3574/id/664508,https://www.congress.gov/112/bills/s3574/BILLS-112s3574is.pdf
433902,664592,text,259361,application/pdf,Introduced,https://legiscan.com/US/text/SB3575/id/664592,https://www.congress.gov/112/bills/s3575/BILLS-112s3575is.pdf
433659,664142,text,249135,application/pdf,Introduced,https://legiscan.com/US/text/SB3576/id/664142,https://www.congress.gov/112/bills/s3576/BILLS-112s3576pcs.pdf
433951,664749,text,273698,application/pdf,Introduced,https://legiscan.com/US/text/SB3577/id/664749,https://www.congress.gov/112/bills/s3577/BILLS-112s3577is.pdf
433738,664350,text,1755992,application/pdf,Introduced,https://legiscan.com/US/text/SB3578/id/664350,https://www.congress.gov/112/bills/s3578/BILLS-112s3578pcs.pdf
433858,664509,text,249031,application/pdf,Introduced,https://legiscan.com/US/text/SB3579/id/664509,https://www.congress.gov/112/bills/s3579/BILLS-112s3579is.pdf
433859,664510,text,248511,application/pdf,Introduced,https://legiscan.com/US/text/SB3580/id/664510,https://www.congress.gov/112/bills/s3580/BILLS-112s3580is.pdf
433952,664750,text,264619,application/pdf,Introduced,https://legiscan.com/US/text/SB3581/id/664750,https://www.congress.gov/112/bills/s3581/BILLS-112s3581is.pdf
433953,664751,text,330545,application/pdf,Introduced,https://legiscan.com/US/text/SB3582/id/664751,https://www.congress.gov/112/bills/s3582/BILLS-112s3582is.pdf
434051,664958,text,295800,application/pdf,Introduced,https://legiscan.com/US/text/SB3583/id/664958,https://www.congress.gov/112/bills/s3583/BILLS-112s3583is.pdf
433954,664752,text,254553,application/pdf,Introduced,https://legiscan.com/US/text/SB3584/id/664752,https://www.congress.gov/112/bills/s3584/BILLS-112s3584is.pdf
433955,664753,text,254828,application/pdf,Introduced,https://legiscan.com/US/text/SB3585/id/664753,https://www.congress.gov/112/bills/s3585/BILLS-112s3585is.pdf
433956,664754,text,251482,application/pdf,Introduced,https://legiscan.com/US/text/SB3586/id/664754,https://www.congress.gov/112/bills/s3586/BILLS-112s3586is.pdf
433957,664755,text,259114,application/pdf,Introduced,https://legiscan.com/US/text/SB3587/id/664755,https://www.congress.gov/112/bills/s3587/BILLS-112s3587is.pdf
434052,664959,text,279628,application/pdf,Introduced,https://legiscan.com/US/text/SB3588/id/664959,https://www.congress.gov/112/bills/s3588/BILLS-112s3588is.pdf
434053,664960,text,251750,application/pdf,Introduced,https://legiscan.com/US/text/SB3589/id/664960,https://www.congress.gov/112/bills/s3589/BILLS-112s3589is.pdf
434054,664961,text,269047,application/pdf,Introduced,https://legiscan.com/US/text/SB3590/id/664961,https://www.congress.gov/112/bills/s3590/BILLS-112s3590is.pdf
434055,664962,text,290828,application/pdf,Introduced,https://legiscan.com/US/text/SB3591/id/664962,https://www.congress.gov/112/bills/s3591/BILLS-112s3591is.pdf
433860,664511,text,248586,application/pdf,Introduced,https://legiscan.com/US/text/SB3592/id/664511,https://www.congress.gov/112/bills/s3592/BILLS-112s3592is.pdf
434056,664963,text,257429,application/pdf,Introduced,https://legiscan.com/US/text/SB3593/id/664963,https://www.congress.gov/112/bills/s3593/BILLS-112s3593is.pdf
434057,664964,text,250131,application/pdf,Introduced,https://legiscan.com/US/text/SB3594/id/664964,https://www.congress.gov/112/bills/s3594/BILLS-112s3594is.pdf
434058,664965,text,259057,application/pdf,Introduced,https://legiscan.com/US/text/SB3595/id/664965,https://www.congress.gov/112/bills/s3595/BILLS-112s3595is.pdf
434059,664966,text,249065,application/pdf,Introduced,https://legiscan.com/US/text/SB3596/id/664966,https://www.congress.gov/112/bills/s3596/BILLS-112s3596is.pdf
434060,664967,text,250849,application/pdf,Introduced,https://legiscan.com/US/text/SB3597/id/664967,https://www.congress.gov/112/bills/s3597/BILLS-112s3597is.pdf
434061,664968,text,270052,application/pdf,Introduced,https://legiscan.com/US/text/SB3598/id/664968,https://www.congress.gov/112/bills/s3598/BILLS-112s3598is.pdf
434062,664969,text,278581,application/pdf,Introduced,https://legiscan.com/US/text/SB3599/id/664969,https://www.congress.gov/112/bills/s3599/BILLS-112s3599is.pdf
434063,664970,text,280089,application/pdf,Introduced,https://legiscan.com/US/text/SB3600/id/664970,https://www.congress.gov/112/bills/s3600/BILLS-112s3600is.pdf
434064,664971,text,255164,application/pdf,Introduced,https://legiscan.com/US/text/SB3601/id/664971,https://www.congress.gov/112/bills/s3601/BILLS-112s3601is.pdf
434065,664972,text,259566,application/pdf,Introduced,https://legiscan.com/US/text/SB3602/id/664972,https://www.congress.gov/112/bills/s3602/BILLS-112s3602is.pdf
433958,664756,text,248592,application/pdf,Introduced,https://legiscan.com/US/text/SB3603/id/664756,https://www.congress.gov/112/bills/s3603/BILLS-112s3603is.pdf
433959,664757,text,285413,application/pdf,Introduced,https://legiscan.com/US/text/SB3604/id/664757,https://www.congress.gov/112/bills/s3604/BILLS-112s3604is.pdf
433960,664758,text,253192,application/pdf,Introduced,https://legiscan.com/US/text/SB3605/id/664758,https://www.congress.gov/112/bills/s3605/BILLS-112s3605is.pdf
433961,664759,text,306417,application/pdf,Introduced,https://legiscan.com/US/text/SB3606/id/664759,https://www.congress.gov/112/bills/s3606/BILLS-112s3606is.pdf
433739,664351,text,232393,application/pdf,Introduced,https://legiscan.com/US/text/SB3607/id/664351,https://www.congress.gov/112/bills/s3607/BILLS-112s3607pcs.pdf
434299,665530,text,574139,application/pdf,Introduced,https://legiscan.com/US/text/SB3608/id/665530,https://www.congress.gov/112/bills/s3608/BILLS-112s3608is.pdf
433962,664760,text,296479,application/pdf,Introduced,https://legiscan.com/US/text/SB3609/id/664760,https://www.congress.gov/112/bills/s3609/BILLS-112s3609is.pdf
434066,664973,text,249138,application/pdf,Introduced,https://legiscan.com/US/text/SB3610/id/664973,https://www.congress.gov/112/bills/s3610/BILLS-112s3610is.pdf
434067,664974,text,250429,application/pdf,Introduced,https://legiscan.com/US/text/SB3611/id/664974,https://www.congress.gov/112/bills/s3611/BILLS-112s3611is.pdf
434068,664975,text,250450,application/pdf,Introduced,https://legiscan.com/US/text/SB3612/id/664975,https://www.congress.gov/112/bills/s3612/BILLS-112s3612is.pdf
434195,665387,text,261782,application/pdf,Introduced,https://legiscan.com/US/text/SB3613/id/665387,https://www.congress.gov/112/bills/s3613/BILLS-112s3613is.pdf
434194,665386,text,263312,application/pdf,Introduced,https://legiscan.com/US/text/SB3614/id/665386,https://www.congress.gov/112/bills/s3614/BILLS-112s3614is.pdf
434193,665385,text,272094,application/pdf,Introduced,https://legiscan.com/US/text/SB3615/id/665385,https://www.congress.gov/112/bills/s3615/BILLS-112s3615is.pdf
434069,664976,text,259294,application/pdf,Introduced,https://legiscan.com/US/text/SB3616/id/664976,https://www.congress.gov/112/bills/s3616/BILLS-112s3616is.pdf
434070,664977,text,249307,application/pdf,Introduced,https://legiscan.com/US/text/SB3617/id/664977,https://www.congress.gov/112/bills/s3617/BILLS-112s3617is.pdf
434071,664978,text,248571,application/pdf,Introduced,https://legiscan.com/US/text/SB3618/id/664978,https://www.congress.gov/112/bills/s3618/BILLS-112s3618is.pdf
434072,664979,text,250294,application/pdf,Introduced,https://legiscan.com/US/text/SB3619/id/664979,https://www.congress.gov/112/bills/s3619/BILLS-112s3619is.pdf
434191,665383,text,263359,application/pdf,Introduced,https://legiscan.com/US/text/SB3620/id/665383,https://www.congress.gov/112/bills/s3620/BILLS-112s3620is.pdf
434190,665382,text,252914,application/pdf,Introduced,https://legiscan.com/US/text/SB3621/id/665382,https://www.congress.gov/112/bills/s3621/BILLS-112s3621is.pdf
434188,665380,text,259109,application/pdf,Introduced,https://legiscan.com/US/text/SB3622/id/665380,https://www.congress.gov/112/bills/s3622/BILLS-112s3622is.pdf
434187,665379,text,249020,application/pdf,Introduced,https://legiscan.com/US/text/SB3623/id/665379,https://www.congress.gov/112/bills/s3623/BILLS-112s3623is.pdf
433668,664251,text,201527,application/pdf,Introduced,https://legiscan.com/US/text/SB3624/id/664251,https://www.congress.gov/112/bills/s3624/BILLS-112s3624es.pdf
433668,664535,text,250012,application/pdf,Enrolled,https://legiscan.com/US/text/SB3624/id/664535,https://www.congress.gov/112/bills/s3624/BILLS-112s3624cps.pdf
433668,665780,text,201139,application/pdf,Enrolled,https://legiscan.com/US/text/SB3624/id/665780,https://www.congress.gov/112/bills/s3624/BILLS-112s3624enr.pdf
433667,664250,text,207869,application/pdf,Introduced,https://legiscan.com/US/text/SB3625/id/664250,https://www.congress.gov/112/bills/s3625/BILLS-112s3625es.pdf
433667,664536,text,256854,application/pdf,Enrolled,https://legiscan.com/US/text/SB3625/id/664536,https://www.congress.gov/112/bills/s3625/BILLS-112s3625cps.pdf
433667,665018,text,205052,application/pdf,Enrolled,https://legiscan.com/US/text/SB3625/id/665018,https://www.congress.gov/112/bills/s3625/BILLS-112s3625enr.pdf
435964,667650,text,287250,application/pdf,Introduced,https://legiscan.com/US/text/SB3626/id/667650,https://www.congress.gov/112/bills/s3626/BILLS-112s3626is.pdf
435965,667651,text,229450,application/pdf,Introduced,https://legiscan.com/US/text/SB3627/id/667651,https://www.congress.gov/112/bills/s3627/BILLS-112s3627is.pdf
435966,667652,text,254990,application/pdf,Introduced,https://legiscan.com/US/text/SB3628/id/667652,https://www.congress.gov/112/bills/s3628/BILLS-112s3628is.pdf
435967,667653,text,251976,application/pdf,Introduced,https://legiscan.com/US/text/SB3629/id/667653,https://www.congress.gov/112/bills/s3629/BILLS-112s3629is.pdf
435968,667654,text,248920,application/pdf,Introduced,https://legiscan.com/US/text/SB3630/id/667654,https://www.congress.gov/112/bills/s3630/BILLS-112s3630is.pdf
435968,671713,text,201184,application/pdf,Engrossed,https://legiscan.com/US/text/SB3630/id/671713,https://www.congress.gov/112/bills/s3630/BILLS-112s3630es.pdf
435968,673212,text,200695,application/pdf,Enrolled,https://legiscan.com/US/text/SB3630/id/673212,https://www.congress.gov/112/bills/s3630/BILLS-112s3630enr.pdf
435969,667655,text,266585,application/pdf,Introduced,https://legiscan.com/US/text/SB3631/id/667655,https://www.congress.gov/112/bills/s3631/BILLS-112s3631is.pdf
435970,667656,text,249689,application/pdf,Introduced,https://legiscan.com/US/text/SB3632/id/667656,https://www.congress.gov/112/bills/s3632/BILLS-112s3632is.pdf
435971,667657,text,251296,application/pdf,Introduced,https://legiscan.com/US/text/SB3633/id/667657,https://www.congress.gov/112/bills/s3633/BILLS-112s3633is.pdf
435972,667658,text,250879,application/pdf,Introduced,https://legiscan.com/US/text/SB3634/id/667658,https://www.congress.gov/112/bills/s3634/BILLS-112s3634is.pdf
435973,667659,text,261351,application/pdf,Introduced,https://legiscan.com/US/text/SB3635/id/667659,https://www.congress.gov/112/bills/s3635/BILLS-112s3635is.pdf
436544,668328,text,254044,application/pdf,Introduced,https://legiscan.com/US/text/SB3636/id/668328,https://www.congress.gov/112/bills/s3636/BILLS-112s3636is.pdf
436621,668480,text,236337,application/pdf,Introduced,https://legiscan.com/US/text/SB3637/id/668480,https://www.congress.gov/112/bills/s3637/BILLS-112s3637pcs.pdf
436537,668321,text,262148,application/pdf,Introduced,https://legiscan.com/US/text/SB3638/id/668321,https://www.congress.gov/112/bills/s3638/BILLS-112s3638is.pdf
436669,668612,text,318351,application/pdf,Introduced,https://legiscan.com/US/text/SB3639/id/668612,https://www.congress.gov/112/bills/s3639/BILLS-112s3639is.pdf
436707,668676,text,251370,application/pdf,Introduced,https://legiscan.com/US/text/SB3640/id/668676,https://www.congress.gov/112/bills/s3640/BILLS-112s3640is.pdf
436708,668677,text,261620,application/pdf,Introduced,https://legiscan.com/US/text/SB3641/id/668677,https://www.congress.gov/112/bills/s3641/BILLS-112s3641is.pdf
436553,668347,text,201030,application/pdf,Introduced,https://legiscan.com/US/text/SB3642/id/668347,https://www.congress.gov/112/bills/s3642/BILLS-112s3642es.pdf
436553,668489,text,229772,application/pdf,Enrolled,https://legiscan.com/US/text/SB3642/id/668489,https://www.congress.gov/112/bills/s3642/BILLS-112s3642cps.pdf
436553,671304,text,200556,application/pdf,Enrolled,https://legiscan.com/US/text/SB3642/id/671304,https://www.congress.gov/112/bills/s3642/BILLS-112s3642enr.pdf
436678,668621,text,251240,application/pdf,Introduced,https://legiscan.com/US/text/SB3643/id/668621,https://www.congress.gov/112/bills/s3643/BILLS-112s3643is.pdf
436687,668630,text,249257,application/pdf,Introduced,https://legiscan.com/US/text/SB3644/id/668630,https://www.congress.gov/112/bills/s3644/BILLS-112s3644is.pdf
436709,668678,text,252903,application/pdf,Introduced,https://legiscan.com/US/text/SB3645/id/668678,https://www.congress.gov/112/bills/s3645/BILLS-112s3645is.pdf
436710,668679,text,267325,application/pdf,Introduced,https://legiscan.com/US/text/SB3646/id/668679,https://www.congress.gov/112/bills/s3646/BILLS-112s3646is.pdf
436771,668779,text,288319,application/pdf,Introduced,https://legiscan.com/US/text/SB3647/id/668779,https://www.congress.gov/112/bills/s3647/BILLS-112s3647is.pdf
436732,668812,text,249149,application/pdf,Introduced,https://legiscan.com/US/text/SB3648/id/668812,https://www.congress.gov/112/bills/s3648/BILLS-112s3648is.pdf
436766,668775,text,257337,application/pdf,Introduced,https://legiscan.com/US/text/SB3649/id/668775,https://www.congress.gov/112/bills/s3649/BILLS-112s3649is.pdf
436762,668771,text,252340,application/pdf,Introduced,https://legiscan.com/US/text/SB3650/id/668771,https://www.congress.gov/112/bills/s3650/BILLS-112s3650is.pdf
436879,668972,text,271396,application/pdf,Introduced,https://legiscan.com/US/text/SB3651/id/668972,https://www.congress.gov/112/bills/s3651/BILLS-112s3651is.pdf
436880,668973,text,249256,application/pdf,Introduced,https://legiscan.com/US/text/SB3652/id/668973,https://www.congress.gov/112/bills/s3652/BILLS-112s3652is.pdf
436881,668974,text,250809,application/pdf,Introduced,https://legiscan.com/US/text/SB3653/id/668974,https://www.congress.gov/112/bills/s3653/BILLS-112s3653is.pdf
436882,668975,text,229297,application/pdf,Introduced,https://legiscan.com/US/text/SB3654/id/668975,https://www.congress.gov/112/bills/s3654/BILLS-112s3654is.pdf
436883,668976,text,253971,application/pdf,Introduced,https://legiscan.com/US/text/SB3655/id/668976,https://www.congress.gov/112/bills/s3655/BILLS-112s3655is.pdf
436884,668977,text,249343,application/pdf,Introduced,https://legiscan.com/US/text/SB3656/id/668977,https://www.congress.gov/112/bills/s3656/BILLS-112s3656is.pdf
436982,669165,text,259693,application/pdf,Introduced,https://legiscan.com/US/text/SB3657/id/669165,https://www.congress.gov/112/bills/s3657/BILLS-112s3657is.pdf
437002,669228,text,248814,application/pdf,Introduced,https://legiscan.com/US/text/SB3658/id/669228,https://www.congress.gov/112/bills/s3658/BILLS-112s3658is.pdf
437001,669227,text,250332,application/pdf,Introduced,https://legiscan.com/US/text/SB3659/id/669227,https://www.congress.gov/112/bills/s3659/BILLS-112s3659is.pdf
437037,669277,text,260023,application/pdf,Introduced,https://legiscan.com/US/text/SB3660/id/669277,https://www.congress.gov/112/bills/s3660/BILLS-112s3660is.pdf
437038,669278,text,259456,application/pdf,Introduced,https://legiscan.com/US/text/SB3661/id/669278,https://www.congress.gov/112/bills/s3661/BILLS-112s3661is.pdf
437000,669226,text,252287,application/pdf,Introduced,https://legiscan.com/US/text/SB3662/id/669226,https://www.congress.gov/112/bills/s3662/BILLS-112s3662is.pdf
437000,671630,text,204050,application/pdf,Engrossed,https://legiscan.com/US/text/SB3662/id/671630,https://www.congress.gov/112/bills/s3662/BILLS-112s3662es.pdf
437000,673304,text,202703,application/pdf,Enrolled,https://legiscan.com/US/text/SB3662/id/673304,https://www.congress.gov/112/bills/s3662/BILLS-112s3662enr.pdf
436998,669224,text,258903,application/pdf,Introduced,https://legiscan.com/US/text/SB3663/id/669224,https://www.congress.gov/112/bills/s3663/BILLS-112s3663is.pdf
437039,669279,text,213748,application/pdf,Introduced,https://legiscan.com/US/text/SB3664/id/669279,https://www.congress.gov/112/bills/s3664/BILLS-112s3664pcs.pdf
436997,669223,text,250783,application/pdf,Introduced,https://legiscan.com/US/text/SB3665/id/669223,https://www.congress.gov/112/bills/s3665/BILLS-112s3665is.pdf
436963,669102,text,200857,application/pdf,Introduced,https://legiscan.com/US/text/SB3666/id/669102,https://www.congress.gov/112/bills/s3666/BILLS-112s3666es.pdf
436963,669198,text,229542,application/pdf,Enrolled,https://legiscan.com/US/text/SB3666/id/669198,https://www.congress.gov/112/bills/s3666/BILLS-112s3666cps.pdf
436963,673610,text,200563,application/pdf,Enrolled,https://legiscan.com/US/text/SB3666/id/673610,https://www.congress.gov/112/bills/s3666/BILLS-112s3666enr.pdf
437111,669398,text,229718,application/pdf,Introduced,https://legiscan.com/US/text/SB3667/id/669398,https://www.congress.gov/112/bills/s3667/BILLS-112s3667is.pdf
437111,672506,text,201016,application/pdf,Engrossed,https://legiscan.com/US/text/SB3667/id/672506,https://www.congress.gov/112/bills/s3667/BILLS-112s3667es.pdf
437106,669397,text,249131,application/pdf,Introduced,https://legiscan.com/US/text/SB3668/id/669397,https://www.congress.gov/112/bills/s3668/BILLS-112s3668is.pdf
437102,669396,text,250611,application/pdf,Introduced,https://legiscan.com/US/text/SB3669/id/669396,https://www.congress.gov/112/bills/s3669/BILLS-112s3669is.pdf
437354,669719,text,249347,application/pdf,Introduced,https://legiscan.com/US/text/SB3670/id/669719,https://www.congress.gov/112/bills/s3670/BILLS-112s3670is.pdf
437355,669720,text,229561,application/pdf,Introduced,https://legiscan.com/US/text/SB3671/id/669720,https://www.congress.gov/112/bills/s3671/BILLS-112s3671is.pdf
437356,669721,text,249319,application/pdf,Introduced,https://legiscan.com/US/text/SB3672/id/669721,https://www.congress.gov/112/bills/s3672/BILLS-112s3672is.pdf
438791,671228,text,525823,application/pdf,Introduced,https://legiscan.com/US/text/SB3673/id/671228,https://www.congress.gov/112/bills/s3673/BILLS-112s3673is.pdf
437357,669722,text,250773,application/pdf,Introduced,https://legiscan.com/US/text/SB3674/id/669722,https://www.congress.gov/112/bills/s3674/BILLS-112s3674is.pdf
437358,669723,text,250145,application/pdf,Introduced,https://legiscan.com/US/text/SB3675/id/669723,https://www.congress.gov/112/bills/s3675/BILLS-112s3675is.pdf
437359,669724,text,257771,application/pdf,Introduced,https://legiscan.com/US/text/SB3676/id/669724,https://www.congress.gov/112/bills/s3676/BILLS-112s3676is.pdf
